,host_response_time,host_response_rate,host_is_superhost,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,amenities_%
1372,1,100,1,51.1764,4.35913,4,1.0,2,3.0,45.00,97.0,0,0,1,0,0,0,0,0,1,57.14285714285714
1373,0,0,0,51.27138,4.45119,2,1.0,1,1.0,50.00,100.0,0,0,1,0,0,0,0,0,1,14.285714285714285
1374,3,100,0,51.23273,4.4303099999999995,2,1.0,1,1.0,120.00,93.0,1,0,0,0,0,0,0,0,1,64.28571428571429
1375,3,83,0,51.20459,4.39406,4,1.5,3,3.0,190.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1376,1,100,0,51.23299,4.40824,2,1.0,1,1.0,30.00,95.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1377,1,100,0,51.22425,4.4397400000000005,1,1.0,1,1.0,15.00,80.0,0,0,0,1,0,0,0,0,1,35.714285714285715
1378,1,100,0,51.2184,4.4223,4,1.0,2,2.0,89.00,92.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1379,1,100,0,51.218509999999995,4.42318,2,1.0,1,1.0,68.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1380,4,0,0,51.21249,4.43387,2,1.0,1,1.0,90.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1381,4,25,1,51.22142,4.41721,2,1.0,0,1.0,55.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1382,1,100,1,51.20922,4.4044099999999995,5,1.5,2,2.0,69.00,97.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1383,1,100,0,51.21938,4.39814,4,1.0,1,3.0,55.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1384,1,100,1,51.23273,4.45331,3,1.0,1,2.0,60.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1385,3,100,0,51.21091,4.41095,6,1.5,2,5.0,135.00,93.0,1,0,0,0,0,0,0,0,1,50.0
1386,1,100,0,51.19642,4.40848,8,1.0,3,4.0,129.00,83.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1387,2,100,0,51.20727,4.424580000000001,5,1.0,2,4.0,95.00,98.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1388,1,100,0,51.20967,4.389069999999999,4,1.0,2,2.0,205.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1389,1,100,0,51.21481,4.42665,10,2.0,3,3.0,155.00,91.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1390,1,100,1,51.21891,4.40083,2,1.0,0,1.0,75.00,99.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1391,1,100,0,51.22964,4.40567,9,2.0,4,9.0,161.00,91.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1392,1,100,0,51.21658,4.39861,6,1.0,2,2.0,110.00,93.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1393,0,0,0,51.22099,4.41179,6,1.0,1,3.0,70.00,81.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1394,1,100,1,51.22916,4.38895,4,1.5,0,4.0,65.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1395,0,0,0,51.20355,4.41564,3,1.5,1,1.0,55.00,93.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1396,0,0,0,51.21784,4.41737,1,1.0,1,1.0,45.00,90.0,0,0,1,0,0,0,0,0,1,50.0
1397,1,98,0,51.22184,4.40076,2,1.0,0,0.0,60.00,84.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1398,1,100,1,51.22058,4.41487,4,1.5,1,1.0,49.00,95.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1399,1,100,0,51.238820000000004,4.43486,2,1.0,1,1.0,24.00,77.0,0,0,1,0,0,0,0,0,1,7.142857142857142
1400,1,100,1,51.22413,4.4029300000000005,2,1.0,0,1.0,60.00,95.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1401,1,100,0,51.22348,4.40244,8,1.5,2,9.0,89.00,86.0,1,0,0,0,0,0,0,0,1,50.0
1402,1,100,0,51.2241,4.400580000000001,3,1.0,1,3.0,40.00,91.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1403,1,100,0,51.221790000000006,4.4023,3,1.0,1,2.0,40.00,94.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1404,1,100,0,51.221959999999996,4.42725,4,1.5,2,3.0,80.00,91.0,1,0,0,0,0,0,0,0,1,64.28571428571429
1405,1,100,0,51.19924,4.39105,2,1.0,1,0.0,40.00,96.0,0,0,1,0,0,0,0,0,1,7.142857142857142
1406,1,100,0,51.23896,4.43537,3,1.0,1,2.0,24.00,74.0,0,0,1,0,0,0,0,0,1,7.142857142857142
1407,1,100,0,51.24027,4.43532,1,1.0,1,1.0,15.00,90.0,0,0,1,0,0,0,0,0,1,7.142857142857142
1408,0,0,0,51.20516,4.38809,2,1.0,1,1.0,44.00,87.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1409,1,100,1,51.20581,4.3872800000000005,2,1.0,1,1.0,80.00,99.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1410,3,100,0,51.23312,4.42805,3,1.0,1,1.0,35.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1411,1,100,0,51.21646,4.42088,2,1.0,1,1.0,70.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1412,0,0,0,51.203520000000005,4.395169999999999,2,1.0,1,1.0,60.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1413,1,100,1,51.21928,4.41392,4,1.0,1,2.0,65.00,99.0,1,0,0,0,0,0,0,0,1,50.0
1414,1,100,0,51.196459999999995,4.40656,3,1.0,1,1.0,145.00,87.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1415,1,100,0,51.22443,4.43555,2,1.5,1,1.0,25.00,92.0,0,0,1,0,0,0,0,0,1,50.0
1416,2,90,0,51.200309999999995,4.42074,5,1.5,3,4.0,90.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1417,0,0,0,51.216,4.44042,2,1.0,1,1.0,79.00,98.0,1,0,0,0,0,0,0,0,1,50.0
1418,1,100,0,51.21541,4.40135,4,1.0,1,2.0,69.00,84.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1419,1,100,0,51.19838,4.40302,2,1.0,1,0.0,50.00,100.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1420,1,100,1,51.23044,4.41939,2,1.0,1,1.0,105.00,96.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1421,0,0,0,51.22532,4.40963,2,1.0,0,2.0,38.00,100.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1422,1,100,1,51.219359999999995,4.39855,2,1.0,0,1.0,75.00,95.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1423,1,100,1,51.22105,4.39984,2,1.0,0,1.0,75.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1424,1,100,0,51.19551,4.45942,2,1.0,1,2.0,77.00,83.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1425,1,100,0,51.2108,4.41965,3,1.0,0,2.0,56.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1426,1,100,0,51.18565,4.43961,2,1.0,1,1.0,39.00,94.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1427,1,100,1,51.209559999999996,4.40605,6,1.5,2,3.0,80.00,97.0,1,0,0,0,0,0,0,0,1,50.0
1428,2,100,0,51.20635,4.3887599999999996,1,1.0,1,1.0,49.00,100.0,1,0,0,0,0,0,0,0,1,-7.142857142857142
1429,2,100,0,51.2068,4.41526,2,1.0,1,1.0,52.00,96.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1430,1,100,0,51.21313,4.3956599999999995,11,1.5,3,5.0,67.00,92.0,1,0,0,0,0,0,0,0,1,50.0
1431,1,100,1,51.220420000000004,4.3982,2,1.0,1,1.0,85.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1432,2,100,1,51.211690000000004,4.42654,2,1.0,0,1.0,60.00,99.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1433,0,0,1,51.2196,4.4077,4,2.0,2,2.0,150.00,95.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1434,1,100,1,51.184309999999996,4.3947,2,1.0,1,1.0,100.00,99.0,0,0,1,0,0,0,0,0,1,64.28571428571429
1435,1,90,0,51.22032,4.40466,7,3.0,3,4.0,300.00,95.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1436,0,0,1,51.20817,4.39026,4,1.0,2,2.0,60.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1437,1,80,0,51.22968,4.41896,4,1.5,2,2.0,56.00,100.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1438,0,0,0,51.22551,4.43486,4,1.0,2,2.0,146.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1439,2,100,0,51.22312,4.47432,4,1.5,2,2.0,65.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1440,1,78,0,51.227579999999996,4.43726,3,2.5,1,2.0,35.00,85.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1441,1,78,0,51.22753,4.43735,2,2.5,1,1.0,38.00,89.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1442,1,78,0,51.227470000000004,4.43613,3,2.5,1,2.0,35.00,83.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1443,1,78,0,51.22803,4.43615,2,2.5,1,1.0,38.00,0.0,0,0,1,0,0,0,0,0,1,0.0
1444,0,0,0,51.229690000000005,4.41336,4,2.0,2,1.0,95.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1445,1,78,0,51.22574,4.437819999999999,2,2.5,1,1.0,38.00,100.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1446,1,100,0,51.21297,4.43121,2,1.0,0,1.0,85.00,95.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1447,0,0,0,51.2288,4.40284,2,1.0,1,1.0,65.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1448,1,100,0,51.205020000000005,4.39692,3,1.0,1,1.0,50.00,89.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1449,0,0,0,51.19998,4.41828,4,1.5,2,4.0,80.00,90.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1450,2,90,0,51.22184,4.38725,5,1.5,2,5.0,90.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1451,1,100,1,51.22571,4.40725,2,1.0,1,1.0,50.00,94.0,1,0,0,0,0,0,0,0,1,50.0
1452,2,100,1,51.22726,4.4284,2,1.0,1,1.0,47.00,99.0,1,0,0,0,0,0,0,0,1,50.0
1453,1,100,1,51.19895,4.41057,4,1.5,2,2.0,55.00,99.0,1,0,0,0,0,0,0,0,1,50.0
1454,0,0,0,51.21754,4.40563,2,1.5,0,1.0,62.00,95.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1455,2,100,1,51.222840000000005,4.42126,4,1.0,1,2.0,68.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1456,1,98,0,51.22354,4.417330000000001,5,1.0,0,4.0,68.00,93.0,1,0,0,0,0,0,0,0,1,50.0
1457,1,100,0,51.20401,4.41374,2,1.0,1,1.0,96.00,0.0,0,0,1,0,0,0,0,0,1,14.285714285714285
1458,0,0,0,51.22533,4.43109,4,1.0,2,2.0,126.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1459,2,100,1,51.2239,4.406630000000001,2,1.0,1,1.0,102.00,94.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1460,0,0,0,51.21181,4.4046,4,1.0,2,4.0,190.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1461,1,100,0,51.21541,4.41174,4,1.0,2,4.0,60.00,90.0,1,0,0,0,0,0,0,0,1,50.0
1462,1,100,0,51.20417,4.4160900000000005,2,1.0,1,1.0,40.00,91.0,0,0,1,0,0,0,0,0,1,50.0
1463,0,0,0,51.21324,4.40147,4,1.0,1,2.0,93.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1464,0,0,0,51.21501,4.4014,4,1.0,1,2.0,93.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1465,0,0,0,51.21464,4.40319,4,1.0,1,2.0,93.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1466,1,100,0,51.20796,4.38702,4,1.0,1,1.0,119.00,63.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1467,2,89,0,51.221579999999996,4.40372,2,1.0,1,1.0,28.00,88.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1468,2,90,0,51.20648,4.39546,4,1.5,1,4.0,90.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1469,1,100,0,51.20795,4.38796,4,1.0,1,1.0,99.00,73.0,1,0,0,0,0,0,0,0,1,50.0
1470,1,100,1,51.21744,4.42986,2,1.0,1,2.0,75.00,100.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1471,1,100,0,51.20717,4.386769999999999,4,1.0,1,1.0,99.00,75.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1472,1,100,0,51.20648,4.38753,4,1.0,1,1.0,99.00,60.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1473,1,100,0,51.206109999999995,4.38783,4,1.0,1,1.0,99.00,56.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1474,1,98,0,51.22377,4.417619999999999,5,1.0,1,3.0,75.00,89.0,1,0,0,0,0,0,0,0,1,50.0
1475,1,100,0,51.2163,4.42816,4,1.0,2,4.0,27.00,85.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1476,2,90,0,51.21586,4.39861,4,1.5,2,4.0,100.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1477,1,100,1,51.20864,4.40395,4,1.0,1,2.0,65.00,96.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1478,3,100,0,51.22998,4.446269999999999,2,1.0,1,1.0,25.00,80.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1479,1,100,0,51.19827,4.40634,5,1.0,2,2.0,149.00,80.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1480,1,93,0,51.2191,4.41482,9,1.0,3,6.0,250.00,89.0,1,0,0,0,0,0,0,0,1,50.0
1481,1,100,0,51.22164,4.4221900000000005,4,1.0,2,2.0,55.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1482,1,100,0,51.19791,4.40722,4,1.0,1,1.0,69.00,70.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1483,1,90,0,51.20874,4.40455,12,2.0,6,12.0,160.00,0.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1484,1,100,0,51.219879999999996,4.4215,4,1.0,1,1.0,99.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1485,1,100,0,51.21865,4.4237,2,1.0,1,1.0,70.00,80.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1486,1,90,1,51.207209999999996,4.38625,2,1.0,1,1.0,89.00,98.0,1,0,0,0,0,0,0,0,1,50.0
1487,1,90,0,51.21327,4.4111400000000005,2,1.0,0,1.0,80.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1488,1,100,0,51.22128,4.41125,6,1.0,2,5.0,119.00,83.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1489,3,60,0,51.21852,4.4315,2,1.0,1,1.0,34.00,94.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1490,3,60,0,51.21843,4.4299599999999995,2,1.0,1,1.0,45.00,97.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1491,1,90,0,51.22244,4.4055,4,2.0,2,2.0,230.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1492,1,90,0,51.220909999999996,4.405469999999999,3,1.0,0,2.0,150.00,100.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1493,2,90,0,51.209340000000005,4.399830000000001,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1494,2,90,0,51.20667,4.40171,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1495,2,90,0,51.20765,4.39579,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1496,2,90,0,51.207029999999996,4.39727,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1497,1,100,0,51.220690000000005,4.40955,4,1.0,2,2.0,120.00,99.0,1,0,0,0,0,0,0,0,1,50.0
1498,2,90,0,51.20637,4.39769,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1499,2,90,0,51.20944,4.4012199999999995,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1500,0,0,0,51.21208,4.39227,4,1.0,1,2.0,75.00,90.0,1,0,0,0,0,0,0,0,1,50.0
1501,1,100,1,51.203,4.3935699999999995,4,1.0,2,2.0,95.00,96.0,1,0,0,0,0,0,0,0,1,50.0
1502,2,90,0,51.207809999999995,4.39737,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1503,2,90,0,51.210609999999996,4.40088,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1504,2,90,0,51.20848,4.40212,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1505,2,90,0,51.209309999999995,4.40249,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1506,2,90,0,51.20628,4.39723,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1507,2,90,0,51.20688,4.39858,4,1.5,1,4.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1508,2,90,0,51.19942,4.4118,4,1.5,2,4.0,300.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1509,2,90,0,51.19663,4.4048,4,1.5,2,4.0,300.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1510,2,90,0,51.22054,4.4154800000000005,3,1.5,1,3.0,284.00,0.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1511,2,100,0,51.21182,4.41741,4,2.0,2,2.0,95.00,98.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1512,1,100,0,51.21112,4.4185,3,1.5,2,2.0,90.00,85.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1513,1,100,0,51.2216,4.41964,2,1.0,1,1.0,65.00,93.0,1,0,0,0,0,0,0,0,1,50.0
1514,1,100,0,51.220729999999996,4.4042,6,1.0,2,2.0,90.00,93.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1515,1,100,1,51.21481,4.39305,4,1.0,2,2.0,65.00,93.0,1,0,0,0,0,0,0,0,1,64.28571428571429
1516,2,100,1,51.20364,4.4004,3,1.0,1,1.0,95.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1517,1,100,1,51.2197,4.43852,2,1.5,1,2.0,70.00,99.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1518,1,100,0,51.21458,4.4012,2,1.5,1,1.0,35.00,80.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1519,1,100,0,51.206,4.39145,3,1.0,1,2.0,70.00,100.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1520,2,90,0,51.21728,4.3991,2,1.5,1,1.0,120.00,97.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1521,2,90,0,51.21732,4.3990800000000005,3,1.0,1,1.0,120.00,94.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1522,2,90,0,51.2169,4.40057,4,1.0,3,3.0,150.00,88.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1523,1,100,0,51.222,4.45939,4,1.0,2,2.0,90.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1524,2,90,0,51.21847,4.40036,2,1.0,0,1.0,100.00,0.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1525,1,100,0,51.221920000000004,4.40653,2,1.0,0,1.0,40.00,90.0,0,1,0,0,0,0,0,0,1,28.57142857142857
1526,1,100,1,51.19692,4.45199,2,1.0,1,1.0,55.00,98.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1527,1,98,0,51.224090000000004,4.41945,4,1.5,0,4.0,84.00,91.0,1,0,0,0,0,0,0,0,1,50.0
1528,1,100,0,51.21632,4.41547,3,1.0,1,3.0,55.00,90.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1529,1,90,0,51.22129,4.397480000000001,4,1.0,2,4.0,99.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1530,1,90,0,51.219559999999994,4.39827,4,1.0,1,4.0,89.00,0.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1531,1,100,1,51.19509,4.41248,4,1.0,1,2.0,110.00,96.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1532,0,0,0,51.218959999999996,4.42727,5,1.0,2,3.0,35.00,98.0,1,0,0,0,0,0,0,0,1,14.285714285714285
1533,4,25,1,51.227140000000006,4.4046,6,1.5,2,2.0,150.00,99.0,1,0,0,0,0,0,0,0,1,64.28571428571429
1534,1,100,0,51.2297,4.4103699999999995,4,1.0,2,3.0,125.00,100.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1535,1,98,0,51.2216,4.400919999999999,2,1.0,1,1.0,50.00,91.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1536,0,0,0,51.218759999999996,4.4134400000000005,7,2.5,3,7.0,130.00,0.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1537,1,100,0,51.22169,4.4124300000000005,3,1.0,1,1.0,80.00,89.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1538,1,100,0,51.22057,4.40056,4,1.0,2,3.0,165.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1539,0,0,0,51.196259999999995,4.40182,2,1.0,1,1.0,90.00,0.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1540,2,100,0,51.20074,4.40963,2,1.0,1,2.0,50.00,96.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1541,2,100,0,51.21826,4.43011,2,1.0,1,3.0,50.00,96.0,1,0,0,0,0,0,0,0,1,50.0
1542,2,100,1,51.23537,4.42989,2,1.0,1,1.0,25.00,99.0,0,0,1,0,0,0,0,0,1,21.428571428571427
1543,0,0,0,51.2271,4.42761,2,1.0,1,1.0,45.00,93.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1544,1,98,0,51.22437,4.41871,5,1.0,1,5.0,70.00,98.0,1,0,0,0,0,0,0,0,1,50.0
1545,2,100,0,51.21628,4.40292,4,1.5,2,2.0,90.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1546,1,100,0,51.22143,4.41035,8,1.0,3,5.0,160.00,92.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1547,4,0,0,51.23338,4.4131800000000005,2,1.0,1,1.0,70.00,100.0,1,0,0,0,0,0,0,0,1,21.428571428571427
1548,1,100,0,51.21938,4.41685,4,1.0,0,1.0,79.00,93.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1549,1,100,0,51.162690000000005,4.388669999999999,1,1.0,1,1.0,50.00,95.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1550,1,100,0,51.23511,4.42612,2,1.0,1,2.0,49.00,0.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1551,1,100,0,51.235209999999995,4.42644,2,1.0,1,2.0,49.00,40.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1552,1,100,0,51.23635,4.427980000000001,2,1.0,1,2.0,49.00,50.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1553,1,100,0,51.23529,4.4276,3,3.0,1,3.0,49.00,67.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1554,1,100,0,51.23475,4.4276800000000005,2,3.0,1,2.0,49.00,50.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1555,1,100,0,51.23537,4.4278,4,3.0,1,2.0,49.00,45.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1556,1,100,0,51.23536,4.42622,3,3.0,1,2.0,49.00,20.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1557,1,100,0,51.23535,4.42687,4,3.0,1,2.0,49.00,87.0,0,0,1,0,0,0,0,0,1,35.714285714285715
1558,1,100,0,51.1869,4.424169999999999,3,1.5,2,2.0,60.00,100.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1559,1,100,0,51.21993,4.40066,2,1.0,1,1.0,89.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1560,1,100,0,51.20925,4.38929,4,1.0,1,2.0,60.00,80.0,1,0,0,0,0,0,0,0,1,50.0
1561,0,0,0,51.22141,4.41895,6,1.5,2,3.0,349.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1562,0,0,0,51.2088,4.43075,7,2.5,2,4.0,399.00,100.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1563,1,100,1,51.22079,4.4149,2,1.0,1,1.0,80.00,99.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1564,1,100,1,51.21883,4.41472,2,1.0,1,1.0,90.00,97.0,1,0,0,0,0,0,0,0,1,50.0
1565,1,100,1,51.18521,4.39118,5,1.5,3,3.0,101.00,97.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1566,1,90,1,51.22054,4.40322,5,2.5,2,2.0,120.00,98.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1567,1,100,0,51.223259999999996,4.4316699999999996,4,1.0,1,1.0,38.00,88.0,1,0,0,0,0,0,0,0,1,50.0
1568,3,100,0,51.20531,4.41191,5,1.0,2,2.0,80.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1569,1,100,0,51.21672,4.3987300000000005,7,1.0,2,7.0,40.00,92.0,1,0,0,0,0,0,0,0,1,28.57142857142857
1570,1,100,1,51.249959999999994,4.462359999999999,2,1.0,0,1.0,85.00,99.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1571,1,100,1,51.22221,4.40189,2,1.0,1,1.0,135.00,98.0,1,0,0,0,0,0,0,0,1,50.0
1572,3,60,0,51.17931,4.43268,2,1.0,1,1.0,50.00,98.0,0,0,1,0,0,0,0,0,1,42.857142857142854
1573,0,0,0,51.230470000000004,4.4134400000000005,4,1.0,2,3.0,125.00,100.0,1,0,0,0,0,0,0,0,1,64.28571428571429
1574,3,100,0,51.21893,4.39826,2,1.0,1,1.0,110.00,100.0,1,0,0,0,0,0,0,0,1,50.0
1575,1,100,0,51.21435,4.43105,5,1.0,2,5.0,55.00,100.0,1,0,0,0,0,0,0,0,1,42.857142857142854
1576,1,92,0,51.226240000000004,4.40276,2,1.0,1,1.0,80.00,88.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1577,1,100,1,51.21295,4.39295,2,1.0,1,1.0,75.00,98.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1578,1,100,1,51.22579,4.41974,2,1.0,1,1.0,25.00,95.0,0,0,1,0,0,0,0,0,1,28.57142857142857
1579,1,100,0,51.219359999999995,4.40154,2,1.0,1,1.0,75.00,100.0,1,0,0,0,0,0,0,0,1,57.14285714285714
1580,1,100,1,51.21842,4.41988,2,1.0,1,1.0,50.00,97.0,1,0,0,0,0,0,0,0,1,35.714285714285715
1581,0,0,0,51.18394,4.38094,2,1.0,1,2.0,50.00,0.0,0,0,0,1,0,0,0,0,1,35.714285714285715
